,time,high,low,open,volume,volumeto,close,conversionType,conversionSymbol,Date,Sentiment,BMSB,SMA,RSI
187,1495065600,1980.49,1791.12,1801.3,73095.54,135901905.39,1880.99,direct,,2017-05-18,0.2537628,91.7569976218451,1607.912857142857,75.83242057746382
188,1495152000,1969.7,1875.28,1880.99,98759.13,191523926.23,1962.0,direct,,2017-05-19,0.2602406,92.05481882544969,1638.0261904761903,78.74887786269139
189,1495238400,2048.45,1944.4,1962.0,89862.03,179346919.05,2040.18,direct,,2017-05-20,0.3461595,92.33056548812773,1671.545238095238,81.11715058424524
190,1495324800,2094.94,1980.07,2040.18,78775.32,161036810.13,2044.19,direct,,2017-05-21,0.3245846,92.56989492299712,1704.5109523809526,81.23267812744163
191,1495411200,2264.76,1998.61,2044.19,174376.65,373482496.01,2124.41,direct,,2017-05-22,0.220663,92.52750563569985,1738.2538095238097,83.41827777500684
192,1495497600,2286.3,2110.78,2124.41,114179.23,251969081.94,2272.58,direct,,2017-05-23,0.2371385,92.7517178604777,1777.618095238095,86.53697531761384
193,1495584000,2496.98,2263.29,2272.58,149254.84,353734030.88,2445.28,direct,,2017-05-24,0.3565968,93.16240747841564,1823.3195238095238,89.10829575853523
194,1495670400,2781.76,2210.48,2445.28,248438.97,622139030.97,2307.22,direct,,2017-05-25,0.4433414,93.57855425072084,1860.9604761904761,76.52543023821674
195,1495756800,2616.52,2051.45,2306.96,191494.03,441342711.51,2244.89,direct,,2017-05-26,0.5209076,93.13229167007839,1896.0614285714282,71.60907323544895
196,1495843200,2322.37,1868.56,2244.89,222952.91,446034004.02,2052.43,direct,,2017-05-27,0.4176913,92.8833492591991,1920.2109523809524,59.003958128158644
197,1495929600,2300.52,2051.07,2052.43,125004.39,266766116.87,2189.02,direct,,2017-05-28,0.3951722,92.16708786473255,1950.4285714285713,63.86540023706031
198,1496016000,2337.35,2117.34,2189.02,92235.69,204101576.11,2278.21,direct,,2017-05-29,0.4107638,92.60490724260686,1979.6542857142856,66.64667720452698
199,1496102400,2329.26,2147.1,2278.21,120964.11,270069146.9,2192.55,direct,,2017-05-30,0.4478597,92.84170765543017,2003.228095238095,61.7321789354263
200,1496188800,2330.62,2168.37,2192.55,117749.1,261223035.96,2303.34,direct,,2017-05-31,0.4092859,92.51294904396951,2029.467619047619,65.29653215780627
201,1496275200,2460.84,2303.34,2303.34,122696.44,290070431.91,2412.65,direct,,2017-06-01,0.2927064,92.82348453918826,2057.7228571428573,68.42174200983058
202,1496361600,2493.97,2385.59,2412.65,83028.45,199765372.83,2492.6,direct,,2017-06-02,0.2436249,93.09552468685294,2096.1138095238093,70.51332620790276
203,1496448000,2582.77,2449.95,2492.6,70956.49,177168595.51,2545.43,direct,,2017-06-03,0.2642307,93.26298585313255,2133.337142857143,71.84059091560636
204,1496534400,2559.79,2478.18,2545.43,59478.96,149060810.38,2524.06,direct,,2017-06-04,0.3443504,93.34516062474295,2169.123333333333,70.45900822976648
205,1496620800,2705.38,2523.92,2524.06,86686.38,225611887.49,2704.96,direct,,2017-06-05,0.4231807,93.230980398537,2216.5538095238094,74.86552590732887
206,1496707200,2931.24,2699.68,2704.96,192228.25,538772473.78,2870.5,direct,,2017-06-06,0.4781986,93.61829128786695,2270.8947619047617,78.08678470767683
207,1496793600,2880.95,2626.56,2870.5,122676.04,340329903.73,2691.51,direct,,2017-06-07,0.3963445,93.91969401679276,2313.285714285714,67.94684014240232
208,1496880000,2808.41,2623.61,2691.51,95420.44,260898606.12,2798.78,direct,,2017-06-08,0.3372919,93.45299615060104,2356.9900000000002,70.42546163016166
209,1496966400,2852.07,2786.07,2798.78,67044.96,189237110.88,2811.43,direct,,2017-06-09,0.2735836,93.63850792267665,2397.439047619048,70.71307565163946
210,1497052800,2914.19,2807.36,2811.43,86516.58,246869682.08,2900.25,direct,,2017-06-10,0.2518694,93.60482621435207,2438.394761904762,72.71918390525883
211,1497139200,2977.86,2867.25,2900.25,83026.07,241516660.76,2973.45,direct,,2017-06-11,0.2926145,93.73583584697253,2482.6452380952383,74.2826613444
212,1497225600,2985.06,2483.63,2973.45,217963.32,585158909.87,2656.77,direct,,2017-06-12,0.3668339,93.8234357652392,2507.9957142857143,58.62828729365105
213,1497312000,2784.77,2647.44,2656.77,116738.08,314476276.72,2712.99,direct,,2017-06-13,0.3453116,93.0295096938227,2528.967619047619,60.230617386842184
214,1497398400,2803.72,2348.99,2712.99,174189.24,448294279.42,2467.27,direct,,2017-06-14,0.2935428,93.11580446319485,2530.014761904762,50.94366853340848
215,1497484800,2521.6,2125.56,2467.27,262787.33,606264366.01,2442.46,direct,,2017-06-15,0.2162808,92.38179796512802,2536.454761904762,50.10363634742944
216,1497571200,2536.42,2335.28,2442.46,117206.43,286630757.58,2508.58,direct,,2017-06-16,0.2402704,92.25985544897333,2549.011428571429,52.358309719965284
217,1497657600,2690.71,2454.81,2508.58,95948.29,246698591.9,2655.1,direct,,2017-06-17,0.2247847,92.41215630835937,2577.71,56.99571661262311
218,1497744000,2676.04,2488.59,2655.1,92004.22,235239296.33,2539.56,direct,,2017-06-18,0.2523816,92.77703094008717,2594.402380952381,52.64403282971856
219,1497830400,2617.75,2518.78,2539.56,81829.22,210372750.85,2616.82,direct,,2017-06-19,0.2071355,92.39845653182547,2610.5266666666666,55.11207009380884
220,1497916800,2800.48,2613.98,2616.82,111303.55,300034010.58,2754.38,direct,,2017-06-20,0.2716382,92.57166602721693,2637.2804761904763,59.19022184779045
221,1498003200,2804.41,2624.35,2754.38,116033.61,313234721.45,2677.62,direct,,2017-06-21,0.2697409,92.88788861634785,2655.1033333333335,56.12596538116272
222,1498089600,2757.32,2623.17,2677.62,78297.6,210318780.96,2722.84,direct,,2017-06-22,0.2438432,92.62691216292106,2669.8742857142856,57.521139082627435
223,1498176000,2759.66,2699.48,2722.84,56938.1,155303414.19,2710.37,direct,,2017-06-23,0.1261769,92.693216706577,2680.2442857142855,56.983009743349896
224,1498262400,2741.56,2540.35,2710.37,86964.18,228007287.01,2590.05,direct,,2017-06-24,0.1100074,92.59995579922385,2682.3690476190477,51.93441521771536
225,1498348800,2660.66,2472.37,2590.05,86972.43,220679135.83,2541.62,direct,,2017-06-25,0.1286359,92.20000261933568,2683.205238095238,50.01364699774798
226,1498435200,2584.75,2327.26,2541.62,165825.86,401912134.89,2446.05,direct,,2017-06-26,0.2830572,91.99759337283501,2670.8761904761905,46.36912623858939
227,1498521600,2585.06,2309.63,2446.05,159263.78,381517099.87,2583.75,direct,,2017-06-27,0.3541307,91.6370689724713,2657.2214285714285,51.817177422503725
228,1498608000,2616.95,2490.11,2583.75,110423.89,279792448.24,2577.74,direct,,2017-06-28,0.410679,92.02934961482991,2651.8038095238094,51.5709385821815
229,1498694400,2605.86,2526.51,2577.74,75323.92,191733499.8,2558.37,direct,,2017-06-29,0.373555,91.95903380819358,2640.3557142857144,50.73413620117154
230,1498780800,2576.28,2469.54,2558.37,73001.6,183878856.3,2480.61,direct,,2017-06-30,0.2608984,91.84903481963688,2624.602380952381,47.40842370803733
231,1498867200,2529.62,2387.47,2480.61,66319.98,160661673.8,2424.61,direct,,2017-07-01,0.2351659,91.54589740099834,2601.9528571428573,45.11481127158247
232,1498953600,2555.34,2375.86,2424.61,67757.31,165839565.2,2536.46,direct,,2017-07-02,0.3132902,91.30627157426255,2581.1438095238095,50.28800083325691
233,1499040000,2617.48,2506.3,2536.46,83418.16,212244951.2,2572.47,direct,,2017-07-03,0.30461999,91.6408474215053,2577.129523809524,51.86115299385432
234,1499126400,2658.73,2569.99,2572.47,80675.07,210433639.12,2617.32,direct,,2017-07-04,0.2423788,91.70618283757064,2572.57380952381,53.82124185811374
235,1499212800,2642.74,2562.04,2617.32,89719.19,232257106.93,2627.86,direct,,2017-07-05,0.2171619,91.79489184073843,2580.2209523809524,54.29225467286271
236,1499299200,2634.84,2581.8,2627.86,60155.45,156558009.83,2614.24,direct,,2017-07-06,0.2118184,91.77289674418607,2588.4009523809523,53.53240374454764
237,1499385600,2617.48,2484.73,2614.24,90447.94,229168229.22,2513.88,direct,,2017-07-07,0.2413978,91.67701753494254,2588.653333333333,48.18136773589373
238,1499472000,2568.73,2480.62,2513.88,54508.76,136973389.49,2564.86,direct,,2017-07-08,0.2632047,91.29539875188149,2584.3561904761905,50.868007084290085
239,1499558400,2576.73,2509.65,2564.86,39161.96,99506518.51,2511.43,direct,,2017-07-09,0.3960406,91.41761778279297,2583.0166666666664,48.0558491505274
240,1499644800,2530.34,2271.79,2511.43,123797.54,297270301.0,2344.02,direct,,2017-07-10,0.4611097,91.18470396101017,2570.0261904761905,40.50076777908137
241,1499731200,2412.75,2265.48,2344.02,146630.2,341998621.09,2324.29,direct,,2017-07-11,0.4578296,90.51000821687451,2549.5457142857144,39.708437843270744
242,1499817600,2424.82,2262.08,2324.29,109522.9,257095280.13,2403.09,direct,,2017-07-12,0.3516834,90.38687285911517,2536.4728571428573,44.387899797892125
243,1499904000,2436.66,2334.96,2403.09,88166.37,208630220.69,2362.44,direct,,2017-07-13,0.3178562,90.65719521455146,2519.310952380952,42.55309627275155
244,1499990400,2370.53,2165.36,2362.44,114411.35,257704533.44,2234.17,direct,,2017-07-14,0.2363684,90.45453962616382,2496.634761904762,37.311993772189176
245,1500076800,2237.13,1974.03,2234.17,155317.39,320719096.8,1975.08,direct,,2017-07-15,0.2253154,85.006158285403,2467.350476190476,29.42776802415699
246,1500163200,2044.41,1808.99,1975.08,189643.47,364287861.72,1914.09,direct,,2017-07-16,0.2314762,39.59981168457918,2437.4680952380954,27.931538833609807
247,1500249600,2233.83,1913.79,1914.09,176887.53,368366495.35,2233.39,direct,,2017-07-17,0.2969337,28.439589789495475,2427.3414285714284,43.98791422398186
248,1500336000,2400.74,2164.59,2233.39,202621.16,465220151.81,2320.23,direct,,2017-07-18,0.20094006,81.78868113000044,2414.7928571428574,47.41903789695385
249,1500422400,2412.38,2243.13,2320.23,154319.01,357639189.58,2282.58,direct,,2017-07-19,0.1966736,90.12491449674799,2400.7376190476193,46.10050739313258
250,1500508800,2932.81,2282.11,2282.58,310335.43,807416890.88,2866.02,direct,,2017-07-20,0.1994433,86.83836784310765,2415.387619047619,63.184356924208515
251,1500595200,2873.96,2622.54,2866.02,193756.93,529154789.97,2675.08,direct,,2017-07-21,0.3221243,91.90957360410374,2424.6480952380953,56.83536052179218
252,1500681600,2876.71,2658.59,2675.08,121917.95,341992860.2,2836.53,direct,,2017-07-22,0.32269682,91.27757546248164,2444.2633333333333,60.453836419985244
253,1500768000,2856.67,2675.65,2836.53,108229.76,299869260.34,2756.61,direct,,2017-07-23,0.3329433,91.71456724029224,2454.746666666667,57.8677885406723
254,1500854400,2798.89,2715.69,2756.61,83009.25,229047365.02,2763.42,direct,,2017-07-24,0.339539,91.41600655472917,2463.8395238095236,58.03252958238698
255,1500940800,2779.08,2472.62,2763.42,205883.15,534765380.75,2582.58,direct,,2017-07-25,0.3709624,91.37554589847856,2462.185238095238,52.195973965588706
256,1501027200,2631.73,2441.54,2582.58,135502.93,340465234.92,2559.21,direct,,2017-07-26,0.373422,90.71433621016955,2458.9161904761904,51.475473322264676
257,1501113600,2712.92,2547.74,2559.21,103832.54,269880857.99,2691.88,direct,,2017-07-27,0.266737,90.57903276687567,2462.6133333333337,55.25181668696161
258,1501200000,2843.78,2683.59,2691.88,138904.86,383479795.74,2806.75,direct,,2017-07-28,0.2177584,90.99133109964288,2476.559523809524,58.27929071642836
259,1501286400,2812.13,2699.42,2806.75,84491.69,230818894.97,2733.5,direct,,2017-07-29,0.200532,91.30481353874646,2484.59,55.69178198775977
260,1501372800,2773.06,2621.68,2733.5,82717.65,222933516.31,2766.49,direct,,2017-07-30,0.2308154,91.02753211897773,2496.7357142857145,56.62580665696003
261,1501459200,2916.3,2723.05,2766.49,91115.22,254836601.62,2883.27,direct,,2017-07-31,0.3304193,91.08666704417783,2522.4142857142856,59.852126703027714
262,1501545600,2946.02,2659.62,2883.27,123174.1,341216428.6,2746.99,direct,,2017-08-01,0.2511967,91.39832322520427,2542.542857142857,54.73539517064475
263,1501632000,2773.8,2668.87,2746.99,81817.6,222534344.58,2720.53,direct,,2017-08-02,0.3132902,90.92484441312897,2557.6590476190477,53.77416125103988
264,1501718400,2822.88,2717.62,2720.53,68102.9,188517085.91,2809.99,direct,,2017-08-03,0.3078926,90.789613499449,2578.9709523809524,56.55228452488972
265,1501804800,2892.67,2779.51,2809.99,68760.4,195800289.46,2878.49,direct,,2017-08-04,0.4305348,91.03136875753843,2609.652857142857,58.603794387754505
266,1501891200,3344.01,2875.91,2878.49,159402.96,503737620.4,3262.8,direct,,2017-08-05,0.427557,91.19042388541992,2670.9728571428573,67.79225535722671
267,1501977600,3295.07,3166.52,3262.8,60660.39,196484496.53,3232.03,direct,,2017-08-06,0.3690714,92.16751631917327,2733.731904761905,66.51916415383965
268,1502064000,3425.13,3198.51,3232.03,88111.88,294021645.24,3401.91,direct,,2017-08-07,0.4407182,92.03562493764858,2789.3757142857144,69.88199536831281
269,1502150400,3494.87,3357.15,3401.91,106940.67,366169429.25,3429.38,direct,,2017-08-08,0.4260461,92.3715512353943,2842.192380952381,70.3997280376484
270,1502236800,3437.15,3251.03,3429.38,97062.76,324058681.71,3348.79,direct,,2017-08-09,0.4934299,92.37104438052181,2892.964285714286,66.77321818244832
271,1502323200,3453.84,3322.92,3348.79,71000.32,242024460.29,3425.67,direct,,2017-08-10,0.3799067,92.12930929405329,2919.614285714286,68.44325842430317
272,1502409600,3706.48,3409.79,3425.67,97564.43,345135492.36,3654.37,direct,,2017-08-11,0.3336772,92.2432194496144,2966.247142857143,72.81978020505476
273,1502496000,3967.26,3611.36,3654.37,123593.57,469532325.43,3871.62,direct,,2017-08-12,0.2958955,92.65937967376496,3015.537142857143,76.19691565913057
274,1502582400,4189.42,3847.31,3871.62,158586.97,638917500.34,4062.6,direct,,2017-08-13,0.3710234,92.99894970978295,3077.7271428571426,78.7021278619897
275,1502668800,4336.71,3978.95,4062.6,128460.0,540927757.84,4327.94,direct,,2017-08-14,0.3486277,93.25366173955558,3152.2280952380956,81.59970835277431
276,1502755200,4436.48,3837.13,4327.94,211581.81,872840682.33,4161.66,direct,,2017-08-15,0.341085,93.59392717422519,3227.4223809523805,74.7375588401959
277,1502841600,4398.06,3938.62,4161.66,112901.04,472960334.46,4387.4,direct,,2017-08-16,0.2846323,93.2681988316661,3314.4790476190474,77.50348171971378
278,1502928000,4487.5,4194.1,4387.4,127475.88,554232802.49,4278.92,direct,,2017-08-17,0.2537526,93.54266344720297,3390.0523809523806,73.34747936814654
279,1503014400,4362.73,3978.28,4278.92,144398.64,603898315.45,4105.37,direct,,2017-08-18,0.2199838,93.30903666370027,3451.8914285714286,67.1441822175815
280,1503100800,4189.68,3957.46,4105.37,113724.38,462723151.89,4150.45,direct,,2017-08-19,0.2339533,92.95743595530317,3519.365238095238,67.90352642384096
281,1503187200,4182.29,4034.4,4150.45,70163.05,288193446.22,4066.6,direct,,2017-08-20,0.2650523,92.96492863723907,3581.275238095238,64.89905142502653
282,1503273600,4097.25,3966.93,4066.6,90644.62,365174045.82,4005.1,direct,,2017-08-21,0.2897353,92.75359357365541,3634.6957142857145,62.70749600868649
283,1503360000,4142.68,3612.21,4005.1,169138.73,659657838.92,4089.7,direct,,2017-08-22,0.2521021,92.57910996156305,3698.6342857142854,64.4842021897876
284,1503446400,4255.62,4070.49,4089.7,96649.15,402340258.48,4141.09,direct,,2017-08-23,0.2022295,92.67029679435491,3766.2799999999997,65.55764723787686
285,1503532800,4364.11,4111.71,4141.09,72358.36,305373477.79,4318.35,direct,,2017-08-24,0.09042265,92.7007543421557,3838.106666666667,69.03426140737625
286,1503619200,4461.71,4292.63,4318.35,82901.88,362283252.98,4364.41,direct,,2017-08-25,0.056279,92.9360299610561,3908.864761904762,69.88490149471363
287,1503705600,4379.28,4263.28,4364.41,46159.77,199403922.82,4352.3,direct,,2017-08-26,0.045337,92.94729098212095,3960.7457142857143,69.345530275773
288,1503792000,4408.18,4321.12,4352.3,42516.01,185180843.1,4345.75,direct,,2017-08-27,0.1331166,92.86359245139296,4013.78,69.0351767435728
289,1503878400,4403.13,4195.23,4345.75,75486.08,325285703.33,4390.31,direct,,2017-08-28,0.2004243,92.78660278257624,4060.846666666667,70.01824535662413
290,1503964800,4647.83,4350.22,4390.31,100801.36,455467850.19,4597.31,direct,,2017-08-29,0.1401408,92.79411560407098,4116.462380952381,74.12750336919075
291,1504051200,4644.06,4491.79,4597.31,68471.63,313466398.12,4583.02,direct,,2017-08-30,0.1412113,93.04920932267386,4175.235238095238,73.37979979939821
292,1504137600,4765.07,4580.13,4583.02,72293.57,338981145.1,4735.11,direct,,2017-08-31,0.1186041,92.95851713024041,4237.589523809524,76.138479673278
293,1504224000,4925.23,4690.17,4735.11,102012.79,491140364.58,4921.85,direct,,2017-09-01,0.1420943,93.11501231718782,4297.9457142857145,79.01414321778708
294,1504310400,4976.52,4448.64,4921.85,160770.39,747713818.1,4573.8,direct,,2017-09-02,0.1728063,93.30474148055305,4331.382857142857,63.62379352643166
295,1504396800,4719.78,4397.74,4573.8,102823.39,470135795.37,4612.92,direct,,2017-09-03,0.178265,92.72993185369675,4357.588571428571,64.46167483182076
296,1504483200,4621.01,4098.58,4612.92,170399.25,737216060.51,4267.45,direct,,2017-09-04,0.1683202,92.726716214906,4354.708095238095,52.87822023035325
297,1504569600,4496.67,4004.62,4267.45,158410.81,673846827.74,4409.08,direct,,2017-09-05,0.1166443,92.07852190106637,4366.49,56.341849847059734
298,1504656000,4660.04,4401.53,4409.08,110931.13,504717245.65,4618.71,direct,,2017-09-06,0.1526176,92.27140987207581,4377.504761904762,60.92053925212835
299,1504742400,4690.55,4493.2,4618.71,70531.23,324939872.82,4635.6,direct,,2017-09-07,0.2037393,92.55814925213288,4394.489523809524,61.272951627367924
300,1504828800,4699.59,4130.88,4635.6,180364.02,786819863.5,4326.45,direct,,2017-09-08,0.265256,92.52235825777875,4405.017142857143,52.02511910565373
301,1504915200,4402.15,4185.33,4326.45,77087.34,332195251.06,4335.13,direct,,2017-09-09,0.2711519,91.92986002347288,4413.811428571428,52.24306203581451
302,1505001600,4338.08,4032.15,4335.13,108075.24,451244396.53,4245.89,direct,,2017-09-10,0.3295998,91.88950406866684,4422.349047619047,49.74116543700398
303,1505088000,4364.42,4134.62,4245.89,88757.81,375254125.16,4217.9,direct,,2017-09-11,0.2747888,91.66571685464679,4432.482380952381,48.94936485916917
304,1505174400,4387.76,4074.97,4217.9,107041.94,453402207.42,4158.92,direct,,2017-09-12,0.2392818,91.55434060418129,4435.778571428572,47.242802875119004
305,1505260800,4174.58,3752.01,4158.92,186540.37,728385231.78,3870.29,direct,,2017-09-13,0.2439364,91.38019135105534,4422.883333333333,39.9098843487766
306,1505347200,3930.69,3218.98,3870.29,317592.57,1118258889.56,3243.08,direct,,2017-09-14,0.3129896,90.6853298450209,4371.68,29.27569110858147
307,1505433600,3824.43,2979.88,3243.08,448551.92,1519153953.02,3713.76,direct,,2017-09-15,0.3063538,49.755059590279075,4340.696666666667,41.8069013356265
308,1505520000,3893.67,3551.83,3713.76,169361.61,627559216.22,3698.92,direct,,2017-09-16,0.2644853,90.21753133747559,4309.583333333333,41.556889724387
309,1505606400,3796.56,3485.83,3698.92,96068.08,351250484.2,3689.61,direct,,2017-09-17,0.1971059,90.133010041622,4278.338571428571,41.389663433246696
310,1505692800,4122.75,3689.0,3689.61,147927.08,586938661.3,4100.28,direct,,2017-09-18,0.1820937,90.05965418520017,4264.527619047619,50.79544358573525
311,1505779200,4120.71,3852.22,4100.28,123214.81,488897829.62,3907.96,direct,,2017-09-19,0.1685217,90.99830959152465,4231.701428571429,46.9921319482894
312,1505865600,4053.04,3846.76,3907.96,86645.15,342438072.5,3882.16,direct,,2017-09-20,0.1574886,90.50131951695582,4198.3271428571425,46.48924589020001
313,1505952000,3912.79,3576.54,3882.16,145124.78,543570164.08,3617.27,direct,,2017-09-21,0.0511214,90.3847756737571,4145.096666666666,41.57044076486576
314,1506038400,3753.51,3505.81,3617.27,114717.36,414612501.81,3600.83,direct,,2017-09-22,0.0092667,76.19267536118859,4082.1909523809527,41.27852855787581
315,1506124800,3813.39,3563.18,3600.83,67820.32,253370774.72,3788.02,direct,,2017-09-23,0.0,72.67569618706949,4044.772857142857,45.93393796628485
316,1506211200,3790.89,3633.88,3788.02,49661.76,183852135.74,3667.52,direct,,2017-09-24,0.0302483,89.67202548396718,3999.7538095238097,43.540911233721246
